[Sep 18 10:24:48.361]  INFO app: Start server_ip=154.12.235.41
[Sep 18 10:27:48.151] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FqxfMnP5CN1aNCnCLVDWCgppo6ZXqLvoPeoD8hYESN3B id=FqxfMnP5CN1aNCnCLVDWCgppo6ZXqLvoPeoD8hYESN3B reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:48.151] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FqxfMnP5CN1aNCnCLVDWCgppo6ZXqLvoPeoD8hYESN3B id=FqxfMnP5CN1aNCnCLVDWCgppo6ZXqLvoPeoD8hYESN3B reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:48.225]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:48.686] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:48.686] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 8BanErWin4xAeDZG1HHMi54unHHYk9BjNYf22tTHYVnJ id=8BanErWin4xAeDZG1HHMi54unHHYk9BjNYf22tTHYVnJ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:48.686] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 8BanErWin4xAeDZG1HHMi54unHHYk9BjNYf22tTHYVnJ id=8BanErWin4xAeDZG1HHMi54unHHYk9BjNYf22tTHYVnJ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:48.760]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:49.244] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:49.244] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - HugrtcAdTcCKNq9RgczyjeXTvthRyxzP2NXKbAVVXjPr id=HugrtcAdTcCKNq9RgczyjeXTvthRyxzP2NXKbAVVXjPr reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:49.245] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - HugrtcAdTcCKNq9RgczyjeXTvthRyxzP2NXKbAVVXjPr id=HugrtcAdTcCKNq9RgczyjeXTvthRyxzP2NXKbAVVXjPr reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:49.321]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:49.758] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:49.758] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 8yioi9qBAG42GMg8KeRJGrwryABy2nyJ1gNw3TG1R2zW id=8yioi9qBAG42GMg8KeRJGrwryABy2nyJ1gNw3TG1R2zW reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:49.759] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 8yioi9qBAG42GMg8KeRJGrwryABy2nyJ1gNw3TG1R2zW id=8yioi9qBAG42GMg8KeRJGrwryABy2nyJ1gNw3TG1R2zW reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:49.832]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:50.322] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:50.322] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 3YErLXrixHTaPEvhCVVSgb28Ktd6srxW5ko5iEYjzJht id=3YErLXrixHTaPEvhCVVSgb28Ktd6srxW5ko5iEYjzJht reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:50.322] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 3YErLXrixHTaPEvhCVVSgb28Ktd6srxW5ko5iEYjzJht id=3YErLXrixHTaPEvhCVVSgb28Ktd6srxW5ko5iEYjzJht reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:50.396]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:50.862] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:50.862] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - CwqVj8SZnURQkSrupJqngxES8Wv41Aj8v1jcb3WMuubZ id=CwqVj8SZnURQkSrupJqngxES8Wv41Aj8v1jcb3WMuubZ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:50.862] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - CwqVj8SZnURQkSrupJqngxES8Wv41Aj8v1jcb3WMuubZ id=CwqVj8SZnURQkSrupJqngxES8Wv41Aj8v1jcb3WMuubZ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:50.935]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:51.388] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:51.389] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - HTNhiahBAdoMDWDZ9uXDvdnVUrfGa8eA9gSZJKvoacTL id=HTNhiahBAdoMDWDZ9uXDvdnVUrfGa8eA9gSZJKvoacTL reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:51.389] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - HTNhiahBAdoMDWDZ9uXDvdnVUrfGa8eA9gSZJKvoacTL id=HTNhiahBAdoMDWDZ9uXDvdnVUrfGa8eA9gSZJKvoacTL reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:51.462]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:51.898] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:51.898] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 5Z9K6ekayts3co81geMgV87VfHXUsUVv5wL1Q9sx1Edg id=5Z9K6ekayts3co81geMgV87VfHXUsUVv5wL1Q9sx1Edg reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:51.898] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 5Z9K6ekayts3co81geMgV87VfHXUsUVv5wL1Q9sx1Edg id=5Z9K6ekayts3co81geMgV87VfHXUsUVv5wL1Q9sx1Edg reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:51.972]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:52.436] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:52.436] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 51MNiMpBTiV8UXDcBP5jTMKeBzFFwXR7Xoar9STjizo6 id=51MNiMpBTiV8UXDcBP5jTMKeBzFFwXR7Xoar9STjizo6 reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:52.436] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 51MNiMpBTiV8UXDcBP5jTMKeBzFFwXR7Xoar9STjizo6 id=51MNiMpBTiV8UXDcBP5jTMKeBzFFwXR7Xoar9STjizo6 reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:52.509]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:53.021] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:53.022] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FevHWbcyhf1BBBWq76FMokpQVn6xxv62unmoy7fEWYaJ id=FevHWbcyhf1BBBWq76FMokpQVn6xxv62unmoy7fEWYaJ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:53.022] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FevHWbcyhf1BBBWq76FMokpQVn6xxv62unmoy7fEWYaJ id=FevHWbcyhf1BBBWq76FMokpQVn6xxv62unmoy7fEWYaJ reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:53.096]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:53.577] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:53.577] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - B8hcmS3thEmBfjigKJ1zbeQThWUWmdJn1NW41eEWnrM4 id=B8hcmS3thEmBfjigKJ1zbeQThWUWmdJn1NW41eEWnrM4 reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:53.577] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - B8hcmS3thEmBfjigKJ1zbeQThWUWmdJn1NW41eEWnrM4 id=B8hcmS3thEmBfjigKJ1zbeQThWUWmdJn1NW41eEWnrM4 reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:53.653]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:54.144] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:54.144] ERROR app: Failed to get dd and fp file from ticket act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4YrdKwALjp7gAdWQT9cnxXD94MG2491etpzsNWLcwEaH id=4YrdKwALjp7gAdWQT9cnxXD94MG2491etpzsNWLcwEaH reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:54.144] ERROR app: Could not get the fingerprint for this file hash act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4YrdKwALjp7gAdWQT9cnxXD94MG2491etpzsNWLcwEaH id=4YrdKwALjp7gAdWQT9cnxXD94MG2491etpzsNWLcwEaH reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:54.144]  INFO app: None of the dd and fp id files for this ticket could be properly unmarshalled act-txid=7130c04f1e096747cbc1cbaf829cb24f14e152c78d3f4e5344614265beb433a4 reg-txid=d4ea237377891acbfb1ac4db57051f3b958aaebc8d76739f1903b4021147ee8a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:54.144]  INFO app: Found sense activation ticket height=279815 server_ip=154.12.235.41 txid=ff7f34df3e33fc6556f8049abcf2082610683347d8e532df0a01e2056c5da72b
[Sep 18 10:27:54.146]  INFO app: Found sense activation ticket height=279815 server_ip=154.12.235.41 txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c
[Sep 18 10:27:54.148]  INFO app: Found valid sense activation ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c height=279815 reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41
[Sep 18 10:27:54.225]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:54.699] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:54.699] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4UJD7AHVAyPt4cGNrvNTpLBxJKE8hRmbG4vznCiKoLhD id=4UJD7AHVAyPt4cGNrvNTpLBxJKE8hRmbG4vznCiKoLhD reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:54.700] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4UJD7AHVAyPt4cGNrvNTpLBxJKE8hRmbG4vznCiKoLhD id=4UJD7AHVAyPt4cGNrvNTpLBxJKE8hRmbG4vznCiKoLhD reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:54.772]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:55.252] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:55.252] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2UWPRz2QzCm1VwKRhZHjW7M37NFsRWCfj3KWCgEohkSk id=2UWPRz2QzCm1VwKRhZHjW7M37NFsRWCfj3KWCgEohkSk reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:55.252] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2UWPRz2QzCm1VwKRhZHjW7M37NFsRWCfj3KWCgEohkSk id=2UWPRz2QzCm1VwKRhZHjW7M37NFsRWCfj3KWCgEohkSk reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:55.325]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:55.757] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:55.757] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 7pbHesv1dpnfhbMjAnEuThey4Watka7CuX5J26p3czJM id=7pbHesv1dpnfhbMjAnEuThey4Watka7CuX5J26p3czJM reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:55.757] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 7pbHesv1dpnfhbMjAnEuThey4Watka7CuX5J26p3czJM id=7pbHesv1dpnfhbMjAnEuThey4Watka7CuX5J26p3czJM reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:55.831]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:56.304] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:56.304] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4gx6FsmteyJrN7jToHtzBCb3tNELGkfAaURY7JdH61AC id=4gx6FsmteyJrN7jToHtzBCb3tNELGkfAaURY7JdH61AC reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:56.304] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4gx6FsmteyJrN7jToHtzBCb3tNELGkfAaURY7JdH61AC id=4gx6FsmteyJrN7jToHtzBCb3tNELGkfAaURY7JdH61AC reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:56.378]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:56.868] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:56.868] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2ohDSFor8Kjupp7bRC7xQKVwf8jX5wwRqro15gzbAKsu id=2ohDSFor8Kjupp7bRC7xQKVwf8jX5wwRqro15gzbAKsu reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:56.868] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2ohDSFor8Kjupp7bRC7xQKVwf8jX5wwRqro15gzbAKsu id=2ohDSFor8Kjupp7bRC7xQKVwf8jX5wwRqro15gzbAKsu reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:56.942]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:27:57.400] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:27:57.400] ERROR app: Failed to get dd and fp file from ticket act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FfX6CVGa7RJ3iprNWydADwMwaFKniBopncR2yvD6yf71 id=FfX6CVGa7RJ3iprNWydADwMwaFKniBopncR2yvD6yf71 reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:27:57.400] ERROR app: Could not get the fingerprint for this file hash act-txid=cd3087a04c80bbcc5ecadd9d1feac492eb831b31997cd10af46056ffc401d72c error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - FfX6CVGa7RJ3iprNWydADwMwaFKniBopncR2yvD6yf71 id=FfX6CVGa7RJ3iprNWydADwMwaFKniBopncR2yvD6yf71 reg-txid=7c11940675182be094fa4ce590113b18f0b942d2042b0a850688c012f0f470d7 server_ip=154.12.235.41 type=SENSE
